Date,Time (24hr UTC+00:00),Temperature (°C), Events 
2020-01-10,18:00:03,22.6,
2020-01-10,18:33:03,22.6,
2020-01-10,19:06:03,22.5,
2020-01-10,19:39:03,22.5,
2020-01-10,20:12:03,22.0,
2020-01-10,20:45:03,21.8,
2020-01-10,21:18:03,21.7,
2020-01-10,21:51:03,21.6,
2020-01-10,22:24:03,21.6,
2020-01-10,22:57:03,21.5,
2020-01-10,23:30:03,21.4,
2020-01-11,00:03:03,21.3,
2020-01-11,00:36:03,21.2,
2020-01-11,01:09:03,20.9,
2020-01-11,01:42:03,20.6,
2020-01-11,02:15:03,20.4,
2020-01-11,02:48:03,20.1,
2020-01-11,03:21:03,20.0,
2020-01-11,03:54:03,19.8,
2020-01-11,04:27:03,19.7,
2020-01-11,05:00:03,19.5,
2020-01-11,05:33:03,19.4,
2020-01-11,06:06:03,19.2,
2020-01-11,06:39:03,19.1,
2020-01-11,07:12:03,19.0,
2020-01-11,07:45:03,18.8,
2020-01-11,08:18:03,18.7,
2020-01-11,08:51:03,18.9,
2020-01-11,09:24:03,19.0,
2020-01-11,09:57:03,19.3,
2020-01-11,10:30:03,19.7,
2020-01-11,11:03:03,20.0,
2020-01-11,11:36:03,20.4,
2020-01-11,12:09:03,20.8,
2020-01-11,12:42:03,21.1,
2020-01-11,13:15:03,21.4,
2020-01-11,13:48:03,21.7,
2020-01-11,14:21:03,22.0,
2020-01-11,14:54:03,22.3,
2020-01-11,15:27:03,22.5,
2020-01-11,16:00:03,22.7,
2020-01-11,16:33:03,22.8,
2020-01-11,17:06:03,22.9,
2020-01-11,17:39:03,23.0,
2020-01-11,18:12:03,23.0,
2020-01-11,18:45:03,23.0,
2020-01-11,19:18:03,23.0,
2020-01-11,19:51:03,22.9,
2020-01-11,20:24:03,22.7,
2020-01-11,20:57:03,22.5,
2020-01-11,21:30:03,22.2,
2020-01-11,22:03:03,22.1,
2020-01-11,22:36:03,21.9,
2020-01-11,23:09:03,21.7,
2020-01-11,23:42:03,21.7,
2020-01-12,00:15:03,21.5,
2020-01-12,00:48:03,21.3,
2020-01-12,01:21:03,21.2,
2020-01-12,01:54:03,21.1,
2020-01-12,02:27:03,21.0,
2020-01-12,03:00:03,20.9,
2020-01-12,03:33:03,20.8,
2020-01-12,04:06:03,20.7,
2020-01-12,04:39:03,20.5,
2020-01-12,05:12:03,20.2,
2020-01-12,05:45:03,20.0,
2020-01-12,06:18:03,19.7,
2020-01-12,06:51:03,19.6,
2020-01-12,07:24:03,19.4,
2020-01-12,07:57:03,19.3,
2020-01-12,08:30:03,19.5,
2020-01-12,09:03:03,19.7,
2020-01-12,09:36:03,20.0,
2020-01-12,10:09:03,20.3,
2020-01-12,10:42:03,20.7,
2020-01-12,11:15:03,21.0,
2020-01-12,11:48:03,21.4,
2020-01-12,12:21:03,21.7,
2020-01-12,12:54:03,21.9,
2020-01-12,13:27:03,22.0,
2020-01-12,14:00:03,22.3,
2020-01-12,14:33:03,22.6,
2020-01-12,15:06:03,22.8,
2020-01-12,15:39:03,23.0,
2020-01-12,16:12:03,23.1,
2020-01-12,16:45:03,23.2,
2020-01-12,17:18:03,23.3,
2020-01-12,17:51:03,23.3,
2020-01-12,18:24:03,23.4,
2020-01-12,18:57:03,23.4,
2020-01-12,19:30:03,23.2,
2020-01-12,20:03:03,23.1,
2020-01-12,20:36:03,22.7,
2020-01-12,21:09:03,22.4,
2020-01-12,21:42:03,22.1,
2020-01-12,22:15:03,21.9,
2020-01-12,22:48:03,21.7,
2020-01-12,23:21:03,21.5,
2020-01-12,23:54:03,21.4,
2020-01-13,00:27:03,21.2,
2020-01-13,01:00:03,21.1,
2020-01-13,01:33:03,20.9,
2020-01-13,02:06:03,20.8,
2020-01-13,02:39:03,20.5,
2020-01-13,03:12:03,20.3,
2020-01-13,03:45:03,20.1,
2020-01-13,04:18:03,19.9,
2020-01-13,04:51:03,19.7,
2020-01-13,05:24:03,19.6,
2020-01-13,05:57:03,19.5,
2020-01-13,06:30:03,19.3,
